2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/sama.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/sama.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/plugins/saic_mian.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/plugins/saic_mian.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/all-footer.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/all-footer.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/icon_16.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/icon_16.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/logo.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/logo.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico11.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico11.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/zj/201911/W020191122632679454893.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/zj/201911/W020191122632679454893.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *9 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/zj/201911/W020191107662943259890.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/zj/201911/W020191107662943259890.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/zj/201909/W020190927521854408403.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/zj/201909/W020190927521854408403.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *7 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/logo.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/logo.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico11.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico11.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/sama.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/sama.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *9 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/plugins/saic_mian.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/plugins/saic_mian.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/js/all-footer.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/js/all-footer.js HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *7 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/zj/201909/W020190905354028612699.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/zj/201909/W020190905354028612699.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *12 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/icon_16.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/icon_16.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/xwfbt/201912/W020191217678907379209.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/xwfbt/201912/W020191217678907379209.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/zj/201911/W020191107662942744342.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/zj/201911/W020191107662942744342.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *9 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/zj/201910/W020191023382268396492.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/zj/201910/W020191023382268396492.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/tp/201909/W020190927337851392724.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/tp/201909/W020190927337851392724.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *7 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/zj/201907/W020190705588578473542.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/zj/201907/W020190705588578473542.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
2019/12/22 10:10:24 [error] 7480#7680: *12 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico35.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico35.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *6 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico37.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico37.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *8 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico38.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico38.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *9 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/ico39.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/ico39.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *10 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/images/jgawb.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/images/jgawb.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_zw_.html?%20ts%20=0.8524393646473858"
2019/12/22 10:10:24 [error] 7480#7680: *7 CreateFile() "D:\scan\appbir_scan_deploy/html/scan/scan/sp/201912/W020191218573552954035.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /scan/scan/sp/201912/W020191218573552954035.png HTTP/1.1", host: "localhost", referrer: "http://localhost/scan/scan/http___www.samr.gov.cn_xw_.html?%20ts%20=0.9101873032340928"
